comp_id,ad_blocked,embed,ratio,duration,language,partner,partner_active,n_likes,n_tags,n_formats,dayofweek,hour
3659,FALSE,TRUE,2.28571,226,2,FALSE,FALSE,0,1,5,6,21
3660,FALSE,TRUE,1.77778,101,3,TRUE,TRUE,0,3,4,6,21
3661,FALSE,TRUE,1.33333,631,2,FALSE,FALSE,0,10,3,6,21
3662,FALSE,TRUE,1.33333,601,2,FALSE,FALSE,0,10,3,6,21
3663,FALSE,TRUE,1.77778,360,2,FALSE,FALSE,0,0,3,6,21
3664,FALSE,TRUE,1.76471,1039,3,TRUE,TRUE,0,2,4,6,21
3665,FALSE,TRUE,1.33333,601,2,FALSE,FALSE,1,10,3,6,21
3666,FALSE,TRUE,1.77778,79,2,FALSE,FALSE,0,5,4,6,21
3667,FALSE,TRUE,1.33333,601,2,FALSE,FALSE,1,10,3,6,21
3668,FALSE,TRUE,1.33333,590,2,FALSE,FALSE,2,10,3,6,21
3669,FALSE,TRUE,1.22222,709,2,FALSE,FALSE,0,0,2,6,21
3670,FALSE,TRUE,1.77778,35,3,TRUE,TRUE,0,3,4,6,21
3671,FALSE,TRUE,1.77778,41,3,TRUE,TRUE,0,3,4,6,21
3672,FALSE,TRUE,1.77778,803,3,TRUE,TRUE,0,2,5,6,21
3673,FALSE,TRUE,1.77778,67,2,FALSE,FALSE,0,8,4,6,21
3674,FALSE,TRUE,1.77778,2337,2,FALSE,FALSE,0,9,4,6,21
3675,FALSE,TRUE,2.28571,57,2,FALSE,FALSE,0,10,3,6,21
3676,FALSE,TRUE,1.77778,48,2,FALSE,FALSE,0,8,4,6,21
3677,FALSE,TRUE,1.22222,739,2,FALSE,FALSE,0,0,2,6,21
3678,FALSE,TRUE,1.77778,21,2,FALSE,FALSE,0,5,4,6,21
3679,FALSE,TRUE,1.22222,730,2,FALSE,FALSE,0,0,2,6,21
3680,FALSE,TRUE,1.22222,625,2,FALSE,FALSE,0,0,2,6,21
3681,FALSE,TRUE,1.77778,89,3,TRUE,TRUE,0,5,5,6,21
3682,FALSE,TRUE,1.22222,681,2,FALSE,FALSE,0,0,2,6,21
3683,FALSE,TRUE,1.22222,686,2,FALSE,FALSE,0,0,2,6,21
3684,FALSE,TRUE,1.33333,97,2,FALSE,FALSE,0,10,3,6,20
3685,FALSE,TRUE,1.22222,680,2,FALSE,FALSE,0,0,2,6,20
3686,FALSE,TRUE,1.22222,654,2,FALSE,FALSE,0,0,2,6,20
3687,FALSE,TRUE,1.77778,241,3,TRUE,TRUE,0,2,5,6,20
3688,FALSE,TRUE,1.77778,91,3,TRUE,TRUE,0,3,4,6,20
3689,FALSE,TRUE,1.77778,503,2,TRUE,FALSE,0,10,4,6,20
3690,FALSE,TRUE,1.33333,53,2,FALSE,FALSE,0,10,2,6,20
3691,FALSE,TRUE,1.22222,703,2,FALSE,FALSE,0,0,2,6,20
3692,FALSE,TRUE,1.77778,206,2,FALSE,FALSE,0,0,4,6,20
3693,FALSE,TRUE,1.22222,701,2,FALSE,FALSE,0,0,2,6,20
3694,FALSE,TRUE,1.22222,699,2,FALSE,FALSE,0,0,2,6,20
3695,FALSE,TRUE,1.22222,642,2,FALSE,FALSE,0,0,2,6,20
3696,FALSE,TRUE,1.22222,691,2,FALSE,FALSE,0,0,2,6,20
3697,FALSE,TRUE,1.77778,26,2,TRUE,FALSE,0,1,5,6,20
3698,FALSE,TRUE,1.22222,687,2,FALSE,FALSE,0,0,2,6,20
3699,FALSE,TRUE,1.33333,97,2,FALSE,FALSE,0,9,3,6,20
3700,FALSE,TRUE,1.77778,248,3,TRUE,TRUE,0,2,5,6,20
3701,FALSE,TRUE,1.33333,97,2,FALSE,FALSE,0,8,3,6,20
3702,FALSE,TRUE,1.33333,25,2,FALSE,FALSE,0,6,3,6,20
3703,FALSE,TRUE,1.22222,688,2,FALSE,FALSE,0,1,2,6,20
3704,FALSE,TRUE,1.33333,97,2,FALSE,FALSE,0,8,3,6,20
3705,FALSE,TRUE,1.30769,85,3,TRUE,TRUE,0,3,3,6,20
3706,FALSE,TRUE,1.77778,116,3,TRUE,TRUE,0,3,4,6,20
3707,FALSE,TRUE,1.76471,1085,3,TRUE,TRUE,0,2,4,6,20
3708,FALSE,TRUE,1.33333,254,7,FALSE,FALSE,0,8,2,6,20
3709,FALSE,TRUE,1.77778,2455,2,FALSE,FALSE,1,10,3,6,20
3710,FALSE,TRUE,2.28571,1459,2,TRUE,FALSE,0,1,3,6,20
3711,FALSE,FALSE,1.33333,29,2,TRUE,TRUE,0,13,3,6,20
3712,FALSE,TRUE,2.28571,1464,2,TRUE,FALSE,0,1,3,6,20
3713,FALSE,TRUE,2.28571,1464,2,TRUE,FALSE,0,1,3,6,20
3714,FALSE,TRUE,1.77778,348,2,FALSE,FALSE,0,27,3,6,20
3715,FALSE,TRUE,1.77778,68,3,TRUE,TRUE,0,3,4,6,20
3716,FALSE,TRUE,1.77778,163,2,FALSE,FALSE,0,4,3,6,20
3717,FALSE,TRUE,1.77778,41,2,FALSE,FALSE,0,5,3,6,20
3718,FALSE,TRUE,1.77778,122,2,FALSE,FALSE,0,0,4,6,19
3719,FALSE,TRUE,2.28571,1464,2,TRUE,FALSE,0,1,3,6,19
3720,FALSE,TRUE,1.77778,150,3,TRUE,TRUE,0,2,5,6,19
3721,FALSE,TRUE,1.33333,97,2,FALSE,FALSE,0,7,3,6,19
3722,FALSE,TRUE,1.77778,717,3,TRUE,TRUE,0,2,5,6,19
3723,FALSE,TRUE,2.28571,1463,2,TRUE,FALSE,0,1,3,6,19
3724,FALSE,TRUE,1.33333,97,2,FALSE,FALSE,0,9,3,6,19
3725,FALSE,TRUE,1.76471,159,3,TRUE,TRUE,0,3,3,6,19
3726,FALSE,TRUE,1.76471,862,3,TRUE,TRUE,0,2,4,6,19
3727,FALSE,TRUE,1.77778,30,2,FALSE,FALSE,0,0,4,6,19
3728,FALSE,TRUE,2.28571,2439,2,TRUE,FALSE,0,1,3,6,19
3729,FALSE,TRUE,1.77778,31,2,FALSE,FALSE,0,6,3,6,19
3730,FALSE,TRUE,1.33333,15,2,FALSE,FALSE,0,8,2,6,19
3731,FALSE,TRUE,1.78571,213,2,FALSE,FALSE,0,6,2,6,19
3732,FALSE,TRUE,1.33333,164,2,FALSE,FALSE,0,7,2,6,19
3733,FALSE,TRUE,1.77778,485,3,TRUE,TRUE,0,2,5,6,19
3734,FALSE,TRUE,1.72414,278,2,FALSE,FALSE,0,4,2,6,19
3735,FALSE,TRUE,1.22222,194,2,FALSE,FALSE,0,6,2,6,19
3736,FALSE,TRUE,1.33333,351,2,FALSE,FALSE,0,9,2,6,19
3737,FALSE,TRUE,1.72414,301,2,FALSE,FALSE,0,5,2,6,19
3738,FALSE,TRUE,1.33333,66,2,FALSE,FALSE,0,4,2,6,19
3739,FALSE,TRUE,1.72414,57,2,FALSE,FALSE,0,4,2,6,19
3740,FALSE,TRUE,1.72414,381,2,FALSE,FALSE,0,8,2,6,19
3741,FALSE,TRUE,1.77778,137,2,FALSE,FALSE,1,0,3,6,19
3742,FALSE,TRUE,1.72414,93,2,FALSE,FALSE,0,5,2,6,19
3743,FALSE,TRUE,1.72414,508,2,FALSE,FALSE,0,9,2,6,19
3744,FALSE,TRUE,1.72414,204,2,FALSE,FALSE,0,5,2,6,19
3745,FALSE,TRUE,1.33333,743,2,FALSE,FALSE,0,10,3,6,19
3746,FALSE,TRUE,1.72414,63,2,FALSE,FALSE,0,4,2,6,19
3747,FALSE,TRUE,1.33333,171,2,FALSE,FALSE,0,5,2,6,19
3748,FALSE,TRUE,1.72414,221,2,FALSE,FALSE,2,4,2,6,19
3749,FALSE,TRUE,1.72414,82,2,FALSE,FALSE,0,5,2,6,19
3750,FALSE,TRUE,1.77778,210,2,FALSE,FALSE,0,10,3,6,19
3751,FALSE,TRUE,1.72414,54,2,FALSE,FALSE,0,7,2,6,19
3752,FALSE,TRUE,1.33333,271,2,FALSE,FALSE,0,6,2,6,19
3753,FALSE,TRUE,1.77778,1162,3,TRUE,TRUE,0,3,4,6,19
3754,FALSE,TRUE,1.72414,290,2,FALSE,FALSE,0,6,2,6,19
3755,FALSE,TRUE,1.72414,47,2,FALSE,FALSE,0,6,2,6,19
3756,FALSE,TRUE,1.72414,71,2,FALSE,FALSE,0,4,2,6,19
3757,FALSE,TRUE,1.72414,232,2,FALSE,FALSE,0,4,2,6,19
3758,FALSE,TRUE,1.72414,301,2,FALSE,FALSE,0,4,2,6,19
3759,FALSE,TRUE,1.72414,75,2,FALSE,FALSE,0,4,2,6,19
3760,FALSE,TRUE,1.48148,286,2,FALSE,FALSE,0,5,2,6,19
3761,FALSE,TRUE,1.77778,603,2,FALSE,FALSE,0,8,4,6,19
3762,FALSE,TRUE,1.77778,61,3,TRUE,TRUE,0,4,4,6,19
3763,FALSE,TRUE,1.77778,237,2,TRUE,TRUE,0,10,4,6,19
3764,FALSE,TRUE,1.77778,161,2,TRUE,FALSE,0,13,3,6,19
3765,FALSE,TRUE,1.77778,148,2,TRUE,FALSE,0,11,3,6,19
3766,FALSE,TRUE,1.76471,79,2,TRUE,TRUE,0,4,2,6,19
3767,FALSE,TRUE,1.33333,901,2,FALSE,FALSE,1,10,3,6,19
3768,FALSE,TRUE,1.76471,219,2,TRUE,TRUE,0,4,2,6,19
3769,FALSE,TRUE,1.76471,77,2,TRUE,TRUE,0,4,2,6,19
3770,FALSE,TRUE,1.76471,42,2,TRUE,TRUE,0,4,2,6,19
3771,FALSE,TRUE,1.76471,182,2,TRUE,TRUE,0,5,2,6,19
3772,FALSE,TRUE,1.76471,213,2,TRUE,TRUE,0,4,2,6,19
3773,FALSE,TRUE,1.76471,39,2,TRUE,TRUE,1,4,2,6,19
3774,FALSE,TRUE,1.77778,1065,3,TRUE,TRUE,0,2,5,6,19
3775,FALSE,TRUE,2.28571,751,3,FALSE,FALSE,0,0,2,6,19
3776,FALSE,TRUE,1.77778,172,2,FALSE,FALSE,1,7,4,6,19
3777,FALSE,TRUE,1.48148,53,2,FALSE,FALSE,0,5,2,6,19
3778,FALSE,TRUE,1.33333,41,2,FALSE,FALSE,0,5,2,6,19
3779,FALSE,TRUE,1.34483,37,2,FALSE,FALSE,0,4,2,6,19
3780,FALSE,TRUE,1.72414,183,2,FALSE,FALSE,0,5,2,6,19
3781,FALSE,TRUE,1.33333,114,2,FALSE,FALSE,0,5,2,6,19
3782,FALSE,TRUE,1.48148,90,2,FALSE,FALSE,0,5,2,6,19
3783,FALSE,TRUE,1.35714,72,2,FALSE,FALSE,0,4,2,6,19
3784,FALSE,TRUE,1.33333,197,2,FALSE,FALSE,0,7,2,6,19
3785,FALSE,TRUE,1.77778,92,2,FALSE,FALSE,0,4,3,6,19
3786,FALSE,TRUE,1.33333,719,2,FALSE,FALSE,0,4,2,6,19
3787,FALSE,TRUE,1.33333,230,2,FALSE,FALSE,0,5,2,6,19
3788,FALSE,TRUE,1.33333,86,2,FALSE,FALSE,0,7,3,6,19
3789,FALSE,TRUE,1.33333,395,2,FALSE,FALSE,0,9,2,6,19
3790,FALSE,TRUE,1.45455,530,2,FALSE,FALSE,0,4,3,6,18
3791,FALSE,TRUE,1.33333,581,2,FALSE,FALSE,0,4,2,6,18
3792,FALSE,TRUE,1.33333,70,2,FALSE,FALSE,0,4,2,6,18
3793,FALSE,TRUE,1.72414,497,2,FALSE,FALSE,0,4,2,6,18
3794,FALSE,TRUE,1.73913,136,2,FALSE,FALSE,0,5,2,6,18
3795,FALSE,TRUE,1.77778,211,3,TRUE,TRUE,0,2,5,6,18
3796,FALSE,TRUE,1.33333,900,2,FALSE,FALSE,0,10,3,6,18
3797,FALSE,TRUE,1.3,277,2,FALSE,FALSE,0,5,2,6,18
3798,FALSE,TRUE,1.72414,278,2,FALSE,FALSE,0,4,2,6,18
3799,FALSE,TRUE,1.72414,42,2,FALSE,FALSE,0,5,2,6,18
3800,FALSE,TRUE,1.33333,146,2,FALSE,FALSE,0,5,2,6,18
3801,FALSE,TRUE,1.33333,357,2,FALSE,FALSE,0,4,2,6,18
3802,FALSE,TRUE,1.75,479,2,FALSE,FALSE,0,5,2,6,18
3803,FALSE,TRUE,1.48837,498,2,FALSE,FALSE,0,5,3,6,18
3804,FALSE,TRUE,1.77778,114,3,TRUE,TRUE,0,2,5,6,18
3805,FALSE,TRUE,1.77778,343,2,FALSE,FALSE,0,10,4,6,18
3806,FALSE,TRUE,1.72414,345,2,FALSE,FALSE,0,5,2,6,18
3807,FALSE,TRUE,1.72414,86,2,FALSE,FALSE,0,5,2,6,18
3808,FALSE,TRUE,1.33333,349,2,FALSE,FALSE,0,4,2,6,18
3809,FALSE,TRUE,1.73913,100,2,FALSE,FALSE,0,6,2,6,18
3810,FALSE,TRUE,1.72414,141,2,FALSE,FALSE,0,4,2,6,18
3811,FALSE,TRUE,1.33333,158,2,FALSE,FALSE,0,5,2,6,18
3812,FALSE,TRUE,1.33333,79,2,FALSE,FALSE,0,5,2,6,18
3813,FALSE,TRUE,1.72414,133,2,FALSE,FALSE,0,5,2,6,18
3814,FALSE,TRUE,1.33333,482,2,FALSE,FALSE,0,6,2,6,18
3815,FALSE,TRUE,1.33333,901,2,FALSE,FALSE,0,10,3,6,18
3816,FALSE,TRUE,1.72414,94,2,FALSE,FALSE,0,5,2,6,18
3817,FALSE,TRUE,1.33333,51,2,FALSE,FALSE,0,5,2,6,18
3818,FALSE,TRUE,1.72414,203,2,FALSE,FALSE,0,6,2,6,18
3819,FALSE,TRUE,1.72414,94,2,FALSE,FALSE,0,7,2,6,18
3820,FALSE,TRUE,1.72414,98,2,FALSE,FALSE,0,7,2,6,18
3821,FALSE,TRUE,1.33333,499,2,FALSE,FALSE,0,4,2,6,18
3822,FALSE,TRUE,1.72414,443,2,FALSE,FALSE,0,3,2,6,18
3823,FALSE,TRUE,1.72414,180,2,FALSE,FALSE,0,5,2,6,18
3824,FALSE,TRUE,1.48148,260,2,FALSE,FALSE,0,8,2,6,18
3825,FALSE,TRUE,1.72414,565,2,FALSE,FALSE,0,4,2,6,18
3826,FALSE,TRUE,1.72414,282,2,FALSE,FALSE,0,5,2,6,18
3827,FALSE,TRUE,1.72414,291,2,FALSE,FALSE,0,4,2,6,18
3828,FALSE,TRUE,1.72414,346,2,FALSE,FALSE,0,7,2,6,18
3829,FALSE,TRUE,1.72414,146,2,FALSE,FALSE,0,5,2,6,18
3830,FALSE,TRUE,1.72414,514,2,FALSE,FALSE,1,6,2,6,18
3831,FALSE,TRUE,1.77778,441,2,FALSE,FALSE,0,5,3,6,18
3832,FALSE,TRUE,1.48837,697,2,FALSE,FALSE,2,10,3,6,18
3833,FALSE,TRUE,1.72414,235,2,FALSE,FALSE,0,4,2,6,18
3834,FALSE,TRUE,1.72414,228,2,FALSE,FALSE,0,5,2,6,18
3835,FALSE,TRUE,1.72414,46,2,FALSE,FALSE,0,5,2,6,18
3836,FALSE,TRUE,1.33333,331,2,FALSE,FALSE,2,9,2,6,18
3837,FALSE,TRUE,1.33333,376,2,FALSE,FALSE,0,4,2,6,18
3838,FALSE,TRUE,1.72414,499,2,FALSE,FALSE,0,8,2,6,18
3839,FALSE,TRUE,1.33333,86,2,FALSE,FALSE,0,4,2,6,18
3840,FALSE,TRUE,1.33333,478,2,FALSE,FALSE,0,1,3,6,18
3841,FALSE,TRUE,1.33333,900,2,FALSE,FALSE,1,10,3,6,18
3842,FALSE,TRUE,1.77778,87,3,TRUE,TRUE,0,3,4,6,18
3843,FALSE,TRUE,1.77778,161,2,TRUE,TRUE,1,14,5,6,18
3844,FALSE,TRUE,1.77778,115,3,TRUE,TRUE,0,3,4,6,18
3845,FALSE,TRUE,1.77778,1080,3,TRUE,TRUE,0,2,5,6,18
3846,FALSE,TRUE,1.81818,120,3,TRUE,TRUE,0,3,3,6,18
3847,FALSE,TRUE,1.77778,265,2,FALSE,FALSE,0,10,4,6,18
3848,FALSE,TRUE,1.72414,74,2,FALSE,FALSE,0,4,2,6,18
3849,FALSE,TRUE,1.77778,161,2,FALSE,FALSE,0,10,4,6,18
3850,FALSE,TRUE,1.72414,272,2,FALSE,FALSE,0,4,2,6,18
3851,FALSE,TRUE,1.72414,35,2,FALSE,FALSE,1,6,2,6,17
3852,FALSE,TRUE,1.72414,119,2,FALSE,FALSE,0,4,2,6,17
3853,FALSE,TRUE,1.72414,221,2,FALSE,FALSE,0,5,2,6,17
3854,FALSE,TRUE,1.48148,316,2,FALSE,FALSE,0,4,2,6,17
3855,FALSE,TRUE,1.73913,289,2,FALSE,FALSE,0,5,2,6,17
3856,FALSE,TRUE,1.72414,138,2,FALSE,FALSE,1,4,2,6,17
3857,FALSE,TRUE,1.72414,237,2,FALSE,FALSE,0,6,2,6,17
3858,FALSE,TRUE,1.72414,190,2,FALSE,FALSE,0,5,2,6,17
3859,FALSE,TRUE,1.33333,327,2,FALSE,FALSE,1,2,3,6,17
3860,FALSE,TRUE,1.77778,82,3,TRUE,TRUE,0,3,4,6,17
3861,FALSE,TRUE,1.81818,84,3,TRUE,TRUE,0,3,3,6,17
3862,FALSE,TRUE,1.48837,97,2,FALSE,FALSE,0,4,3,6,17
3863,FALSE,TRUE,1.33333,71,2,FALSE,FALSE,0,10,2,6,17
3864,FALSE,TRUE,1.73913,51,2,FALSE,FALSE,0,5,2,6,17
3865,FALSE,TRUE,1.48148,203,2,FALSE,FALSE,0,5,2,6,17
3866,FALSE,TRUE,1.48148,167,2,FALSE,FALSE,0,5,2,6,17
3867,FALSE,TRUE,1.48148,173,2,FALSE,FALSE,0,4,2,6,17
3868,FALSE,TRUE,1.72414,209,2,FALSE,FALSE,0,5,2,6,17
3869,FALSE,TRUE,1.48148,166,2,FALSE,FALSE,0,5,2,6,17
3870,FALSE,TRUE,1.73913,198,2,FALSE,FALSE,0,6,2,6,17
3871,FALSE,TRUE,1.72414,181,2,FALSE,FALSE,0,4,2,6,17
3872,FALSE,TRUE,1.72414,149,2,FALSE,FALSE,0,6,2,6,17
3873,FALSE,TRUE,1.72414,204,2,FALSE,FALSE,0,5,2,6,17
3874,FALSE,TRUE,1.72414,158,2,FALSE,FALSE,0,6,2,6,17
3875,FALSE,TRUE,1.48148,208,2,FALSE,FALSE,0,6,2,6,17
3876,FALSE,TRUE,1.48148,340,2,FALSE,FALSE,0,5,2,6,17
3877,FALSE,TRUE,1.51111,43,3,TRUE,TRUE,0,3,4,6,17
3878,FALSE,TRUE,1.72414,217,2,FALSE,FALSE,0,4,2,6,17
3879,FALSE,TRUE,1.72414,128,2,FALSE,FALSE,0,5,2,6,17
3880,FALSE,TRUE,1.81818,29,3,TRUE,TRUE,0,3,3,6,17
3881,FALSE,TRUE,1.33333,65,2,FALSE,FALSE,0,6,3,6,17
3882,FALSE,TRUE,1.77778,58,3,TRUE,TRUE,0,3,1,6,17
3883,FALSE,TRUE,1.76471,69,3,TRUE,TRUE,0,3,3,6,17
3884,FALSE,TRUE,1.77778,543,2,FALSE,FALSE,0,5,3,6,17
3885,FALSE,TRUE,1.77778,723,3,TRUE,TRUE,0,2,5,6,17
3886,FALSE,TRUE,1.77778,609,2,TRUE,TRUE,0,10,0,6,17
3887,FALSE,TRUE,1.46667,60,2,FALSE,FALSE,0,7,2,6,17
3888,FALSE,TRUE,1.46667,60,2,FALSE,FALSE,0,7,2,6,17
3889,FALSE,TRUE,1.77778,71,7,FALSE,FALSE,1,3,2,6,17
3890,FALSE,TRUE,1.77778,939,3,TRUE,TRUE,0,2,5,6,17
3891,FALSE,TRUE,1.77778,861,3,TRUE,TRUE,0,2,5,6,17
3892,FALSE,TRUE,1.72973,526,2,FALSE,FALSE,0,4,3,6,16
3893,FALSE,TRUE,1.6,157,2,FALSE,FALSE,0,6,3,6,16
3894,FALSE,TRUE,1.77778,1244,2,FALSE,FALSE,0,1,3,6,16
3895,FALSE,TRUE,1.77778,232,2,FALSE,FALSE,0,1,3,6,16
3896,FALSE,TRUE,1.77778,31,3,TRUE,TRUE,0,3,4,6,16
3897,FALSE,TRUE,1.77778,456,3,TRUE,TRUE,0,3,5,6,16
3898,FALSE,TRUE,1.81818,146,3,TRUE,TRUE,0,3,3,6,16
3899,FALSE,TRUE,1.33333,59,2,FALSE,FALSE,0,7,2,6,16
3900,FALSE,TRUE,1.22222,296,7,FALSE,FALSE,0,4,2,6,16
3901,FALSE,TRUE,1.6,126,2,FALSE,FALSE,0,6,3,6,16
3902,FALSE,TRUE,1.33333,64,7,FALSE,FALSE,1,6,2,6,16
3903,FALSE,TRUE,1.77778,228,2,FALSE,FALSE,0,9,4,6,16
3904,FALSE,TRUE,1.48837,2072,2,FALSE,FALSE,0,2,2,6,16
3905,FALSE,TRUE,1.48837,2071,2,FALSE,FALSE,0,2,2,6,16
3906,FALSE,TRUE,1.77778,1007,3,TRUE,TRUE,0,2,5,6,16
3907,FALSE,TRUE,1.77778,53,3,TRUE,TRUE,0,3,4,6,16
3908,FALSE,TRUE,1.77778,56,2,TRUE,TRUE,0,7,5,6,16
3909,FALSE,TRUE,1.77778,938,3,TRUE,TRUE,0,2,5,6,15
3910,FALSE,TRUE,1.77778,993,2,FALSE,FALSE,1,0,3,6,15
3911,FALSE,TRUE,1.77778,15,2,FALSE,FALSE,0,8,3,6,15
3912,FALSE,TRUE,1.77778,291,2,FALSE,FALSE,0,1,4,6,15
3913,FALSE,TRUE,1.77778,57,2,FALSE,FALSE,1,5,3,6,15
3914,FALSE,TRUE,1.77778,66,2,FALSE,FALSE,0,10,3,6,15
3915,FALSE,TRUE,1.77778,831,3,TRUE,TRUE,0,2,5,6,15
3916,FALSE,TRUE,1.77778,59,2,FALSE,FALSE,3,4,3,6,15
3917,FALSE,FALSE,1.33333,42,2,TRUE,TRUE,0,13,3,6,15
3918,FALSE,TRUE,1.77778,57,2,FALSE,FALSE,1,9,4,6,15
3919,FALSE,TRUE,1.77778,340,3,TRUE,TRUE,0,2,5,6,15
3920,FALSE,TRUE,1.33333,85,2,FALSE,FALSE,0,10,3,6,15
3921,FALSE,TRUE,1.77778,40,2,FALSE,FALSE,0,9,4,6,15
3922,FALSE,TRUE,1.77778,89,3,TRUE,TRUE,0,3,4,6,15
3923,FALSE,TRUE,1.77778,802,3,TRUE,TRUE,0,2,5,6,15
3924,FALSE,FALSE,1.33333,43,2,TRUE,TRUE,0,11,3,6,15
3925,FALSE,TRUE,1.77778,225,2,FALSE,FALSE,0,0,3,6,15
3926,FALSE,TRUE,1.48837,1500,2,FALSE,FALSE,0,2,2,6,15
3927,FALSE,TRUE,1.76471,758,3,TRUE,TRUE,0,2,4,6,15
3928,FALSE,TRUE,1.77778,346,2,FALSE,FALSE,0,0,3,6,15
3929,FALSE,TRUE,2.28571,212,2,TRUE,FALSE,2,6,5,6,15
3930,FALSE,TRUE,1.33333,37,2,FALSE,FALSE,0,0,2,6,15
3931,FALSE,TRUE,1.48837,1860,2,FALSE,FALSE,3,8,2,6,15
3932,FALSE,TRUE,1.77778,57,2,TRUE,TRUE,6,8,5,6,15
3933,FALSE,TRUE,1.77778,185,2,TRUE,FALSE,1,2,5,6,15
3934,FALSE,TRUE,1.77778,308,2,FALSE,FALSE,0,1,4,6,14
3935,FALSE,TRUE,1.77778,149,3,TRUE,TRUE,0,3,5,6,14
3936,FALSE,TRUE,1.33333,119,2,FALSE,FALSE,0,1,3,6,14
3937,FALSE,TRUE,1.33333,600,2,FALSE,FALSE,0,10,3,6,14
3938,FALSE,TRUE,1.76471,1219,3,TRUE,TRUE,0,2,4,6,14
3939,FALSE,FALSE,1.33333,55,2,TRUE,TRUE,0,12,3,6,14
3940,FALSE,TRUE,1.77778,285,2,FALSE,FALSE,0,3,4,6,14
3941,FALSE,TRUE,1.33333,219,2,TRUE,FALSE,0,1,2,6,14
3942,FALSE,TRUE,1.77778,926,3,TRUE,TRUE,0,2,5,6,14
3943,FALSE,TRUE,1.77778,139,2,FALSE,FALSE,1,0,4,6,14
3944,FALSE,TRUE,1.48837,403,2,FALSE,FALSE,3,10,3,6,14
3945,FALSE,TRUE,1.77778,132,2,TRUE,FALSE,1,10,5,6,14
3946,FALSE,TRUE,1.77778,153,2,FALSE,FALSE,0,11,4,6,14
3947,FALSE,TRUE,1.77778,158,2,FALSE,FALSE,0,7,4,6,14
3948,FALSE,TRUE,1.33333,369,2,FALSE,FALSE,1,6,3,6,14
3949,FALSE,TRUE,1.33333,80,2,FALSE,FALSE,0,3,2,6,14
3950,FALSE,TRUE,1.77778,1716,2,FALSE,FALSE,0,7,3,6,14
3951,FALSE,TRUE,1.77778,30,2,FALSE,FALSE,0,10,4,6,14
3952,FALSE,TRUE,1.33333,91,2,FALSE,FALSE,0,1,2,6,14
3953,FALSE,TRUE,1.33333,112,2,FALSE,FALSE,0,2,2,6,14
3954,FALSE,TRUE,1.79412,340,2,FALSE,FALSE,0,4,2,6,14
3955,FALSE,TRUE,1.77778,1117,3,TRUE,TRUE,0,2,5,6,14
3956,FALSE,TRUE,1.77778,49,2,FALSE,FALSE,0,10,4,6,14
3957,FALSE,TRUE,1.33333,45,2,FALSE,FALSE,0,10,4,6,14
3958,FALSE,TRUE,1.33333,102,2,FALSE,FALSE,0,3,2,6,14
3959,FALSE,TRUE,1.77778,61,3,TRUE,TRUE,0,3,4,6,14
3960,FALSE,TRUE,1.77778,46,2,TRUE,TRUE,0,18,5,6,14
3961,FALSE,TRUE,1.33333,45,2,FALSE,FALSE,0,10,4,6,14
3962,FALSE,TRUE,1.33333,39,2,FALSE,FALSE,0,5,3,6,13
3963,FALSE,TRUE,1.33333,39,2,FALSE,FALSE,0,10,4,6,13
3964,FALSE,TRUE,1.33333,240,2,FALSE,FALSE,0,0,3,6,13
3965,FALSE,TRUE,1.77778,114,2,FALSE,FALSE,0,13,3,6,13
3966,FALSE,TRUE,1.33333,43,2,FALSE,FALSE,0,10,4,6,13
3967,FALSE,TRUE,1.77778,257,3,TRUE,TRUE,0,2,3,6,13
3968,FALSE,TRUE,1.33333,60,2,FALSE,FALSE,0,1,2,6,13
3969,FALSE,TRUE,1.73913,234,2,FALSE,FALSE,0,1,2,6,13
3970,FALSE,TRUE,1.77778,142,2,FALSE,FALSE,0,10,3,6,13
3971,FALSE,TRUE,1.33333,260,2,FALSE,FALSE,1,8,2,6,13
3972,FALSE,TRUE,1.33333,45,2,FALSE,FALSE,0,10,4,6,13
3973,FALSE,TRUE,1.73913,1862,4,FALSE,FALSE,0,9,2,6,13
3974,FALSE,TRUE,1.33333,370,2,FALSE,FALSE,2,7,2,6,13
3975,FALSE,TRUE,1.77778,177,2,FALSE,FALSE,0,1,3,6,13
3976,FALSE,TRUE,1.77778,49,3,TRUE,TRUE,0,2,4,6,13
3977,FALSE,TRUE,1.77778,65,3,TRUE,TRUE,0,2,4,6,13
3978,FALSE,TRUE,1.77778,105,2,FALSE,FALSE,0,2,4,6,13
3979,FALSE,TRUE,1.77778,44,3,TRUE,TRUE,0,2,4,6,13
3980,FALSE,TRUE,1.33333,279,2,FALSE,FALSE,2,7,2,6,13
3981,FALSE,TRUE,1.33333,35,2,FALSE,FALSE,0,10,4,6,13
3982,FALSE,TRUE,1.77778,46,3,TRUE,TRUE,0,2,4,6,13
3983,FALSE,TRUE,1.33333,91,2,FALSE,FALSE,0,1,2,6,13
3984,FALSE,TRUE,1.77778,72,3,TRUE,TRUE,0,2,4,6,13
3985,FALSE,TRUE,1.33333,82,7,FALSE,FALSE,0,9,3,6,13
3986,FALSE,TRUE,1.34091,88,2,FALSE,FALSE,0,4,3,6,13
