"comp_id","ad_blocked","embed","ratio","duration","language","partner","partner_active","n_likes","views","n_tags","n_formats","dayofweek","hour"
645,FALSE,TRUE,0.555556,52,4,FALSE,FALSE,0,66,0,3,7,5
646,FALSE,TRUE,1,7,4,FALSE,FALSE,0,142,0,3,7,5
647,FALSE,TRUE,0.675,35,4,FALSE,FALSE,0,48,0,3,7,5
648,FALSE,TRUE,1.77778,96,4,TRUE,FALSE,0,163,0,4,7,5
649,FALSE,TRUE,1.73913,525,4,FALSE,FALSE,0,60,0,3,7,5
650,FALSE,TRUE,0.766667,100,4,FALSE,FALSE,0,60,0,3,7,5
651,FALSE,TRUE,2.35294,16,4,FALSE,FALSE,0,118,0,1,7,5
652,FALSE,TRUE,1.33333,133,4,TRUE,FALSE,0,166,0,4,7,5
653,FALSE,TRUE,0.555556,14,4,FALSE,FALSE,0,119,0,3,7,5
654,FALSE,TRUE,1.77778,258,4,TRUE,FALSE,0,166,0,4,7,5
655,FALSE,TRUE,1.33333,83,4,FALSE,FALSE,0,64,0,3,7,5
656,FALSE,TRUE,0.555556,20,4,FALSE,FALSE,0,140,0,3,7,5
657,FALSE,TRUE,1.51111,46,4,FALSE,FALSE,0,58,0,4,7,5
658,FALSE,TRUE,0.577778,17,4,FALSE,FALSE,0,155,0,3,7,5
659,FALSE,TRUE,1.33333,23,4,FALSE,FALSE,0,87,0,3,7,5
660,FALSE,TRUE,1.22222,27,4,FALSE,FALSE,0,94,0,3,7,5
661,FALSE,TRUE,1.73913,51,4,FALSE,FALSE,0,60,0,3,7,5
662,FALSE,TRUE,1.77778,102,4,TRUE,FALSE,0,177,0,4,7,5
663,FALSE,TRUE,1.78571,7,4,FALSE,FALSE,0,132,0,3,7,5
664,FALSE,TRUE,1.33333,10,4,FALSE,FALSE,0,109,0,3,7,5
665,FALSE,TRUE,2.38095,40,4,FALSE,FALSE,0,73,0,1,7,5
666,FALSE,TRUE,1.76471,35,4,FALSE,FALSE,0,65,0,3,7,5
667,FALSE,TRUE,1.76667,201,4,TRUE,FALSE,0,160,0,4,7,5
668,FALSE,TRUE,1.78571,29,4,FALSE,FALSE,0,86,0,3,7,5
669,FALSE,TRUE,1.78571,15,4,FALSE,FALSE,0,119,0,3,7,5
670,FALSE,TRUE,1.33333,172,4,FALSE,FALSE,0,59,0,3,7,5
671,FALSE,TRUE,1.77778,64,4,TRUE,FALSE,0,161,0,4,7,5
672,FALSE,TRUE,1.78571,14,4,FALSE,FALSE,0,131,0,3,7,5
673,FALSE,TRUE,1.77778,133,4,TRUE,FALSE,0,174,0,4,7,5
674,FALSE,TRUE,1,16,4,FALSE,FALSE,0,114,0,3,7,5
675,FALSE,TRUE,1.8,33,4,FALSE,FALSE,0,68,0,3,7,5
676,FALSE,TRUE,1.78571,144,4,FALSE,FALSE,0,72,0,3,7,5
677,FALSE,TRUE,1.31579,20,4,FALSE,FALSE,0,134,0,3,7,5
678,FALSE,TRUE,1.77778,45,4,TRUE,FALSE,0,184,0,4,7,5
679,FALSE,TRUE,1.78571,10,4,FALSE,FALSE,0,118,0,3,7,5
680,FALSE,TRUE,1.33333,23,4,FALSE,FALSE,0,72,0,3,7,5
681,FALSE,TRUE,1.33333,49,4,FALSE,FALSE,0,102,0,3,7,5
682,FALSE,TRUE,0.55,14,4,FALSE,FALSE,0,130,0,4,7,5
683,FALSE,TRUE,1.76667,476,4,TRUE,FALSE,0,179,0,4,7,5
684,FALSE,TRUE,0.577778,32,4,FALSE,FALSE,0,95,0,3,7,5
685,FALSE,TRUE,1,7,4,FALSE,FALSE,0,124,0,3,7,5
686,FALSE,TRUE,1.33333,8,4,FALSE,FALSE,0,169,0,3,7,5
687,FALSE,TRUE,0.555556,9,4,FALSE,FALSE,0,141,0,3,7,5
688,FALSE,TRUE,1.78571,30,4,FALSE,FALSE,0,73,0,3,7,5
689,FALSE,TRUE,1.78571,79,4,FALSE,FALSE,0,98,0,3,7,5
690,FALSE,TRUE,0.555556,37,4,FALSE,FALSE,0,69,0,3,7,5
691,FALSE,TRUE,1.775,21,4,FALSE,FALSE,0,132,0,4,7,5
692,FALSE,TRUE,1.76667,59,4,TRUE,FALSE,0,160,0,4,7,5
693,FALSE,TRUE,0.555556,11,4,FALSE,FALSE,0,129,0,3,7,5
694,FALSE,TRUE,1.77778,23,4,TRUE,FALSE,0,194,0,4,7,5
695,FALSE,TRUE,1.77778,13,4,FALSE,FALSE,0,125,0,4,7,5
696,FALSE,TRUE,1.77778,123,4,TRUE,FALSE,0,166,0,4,7,5
697,FALSE,TRUE,1.78571,23,4,FALSE,FALSE,0,77,0,3,7,5
698,FALSE,TRUE,1.76667,148,4,TRUE,FALSE,0,154,0,4,7,5
699,FALSE,TRUE,1.77778,71,4,TRUE,FALSE,0,199,0,4,7,5
700,FALSE,TRUE,1,13,4,FALSE,FALSE,0,114,0,3,7,5
701,FALSE,TRUE,1.31579,11,4,FALSE,FALSE,0,125,0,3,7,5
702,FALSE,TRUE,1.77778,71,4,TRUE,FALSE,0,147,0,4,7,5
703,FALSE,TRUE,1.76667,95,4,TRUE,FALSE,0,180,0,4,7,5
704,FALSE,TRUE,1.77778,17,4,TRUE,FALSE,0,275,0,4,7,5
705,FALSE,TRUE,1.76667,132,4,TRUE,FALSE,0,164,0,4,7,5
706,FALSE,TRUE,1.77778,31,2,TRUE,FALSE,0,225,0,5,7,5
707,FALSE,TRUE,1.77778,39,4,TRUE,FALSE,0,175,0,4,7,5
708,FALSE,TRUE,1.78571,127,4,TRUE,FALSE,0,156,0,1,7,5
709,FALSE,TRUE,1.76667,343,4,TRUE,FALSE,0,191,0,4,7,5
710,FALSE,TRUE,1.77778,20,2,TRUE,FALSE,0,226,0,5,7,5
711,FALSE,TRUE,1.77778,45,4,TRUE,FALSE,0,175,0,4,7,5
712,FALSE,TRUE,0.566667,8,4,TRUE,FALSE,0,330,0,4,7,5
713,FALSE,TRUE,1,7,4,TRUE,FALSE,0,321,0,3,7,5
714,FALSE,TRUE,1.77778,122,4,TRUE,FALSE,0,158,0,4,7,5
715,FALSE,TRUE,1.77778,105,2,TRUE,FALSE,0,251,0,5,7,5
716,FALSE,TRUE,1.33333,125,2,FALSE,FALSE,0,2731,0,4,7,5
717,FALSE,TRUE,1.77778,94,2,TRUE,FALSE,0,255,0,5,7,5
718,FALSE,TRUE,1.33333,260,8,FALSE,FALSE,1,518,1,3,7,5
719,FALSE,TRUE,1.76667,73,4,FALSE,FALSE,0,43,0,4,7,5
720,FALSE,TRUE,0.555556,28,4,FALSE,FALSE,0,64,0,3,7,5
721,FALSE,TRUE,1,15,4,FALSE,FALSE,0,130,0,3,7,5
722,FALSE,TRUE,1.76471,8,4,FALSE,FALSE,0,106,0,3,7,5
723,FALSE,TRUE,0.75,45,4,FALSE,FALSE,0,47,0,3,7,5
724,FALSE,TRUE,1.78571,10,4,FALSE,FALSE,0,113,0,3,7,5
725,FALSE,TRUE,1.77778,34,4,FALSE,FALSE,0,53,0,4,7,5
726,FALSE,TRUE,1.33333,17,4,FALSE,FALSE,0,117,0,3,7,5
727,FALSE,TRUE,1.76667,138,4,FALSE,FALSE,0,56,0,3,7,5
728,FALSE,TRUE,1.73913,17,4,FALSE,FALSE,0,92,0,3,7,5
729,FALSE,TRUE,1.78571,27,4,FALSE,FALSE,0,75,0,3,7,5
730,FALSE,TRUE,0.6,15,4,FALSE,FALSE,0,113,0,3,7,5
731,FALSE,TRUE,0.555556,16,4,FALSE,FALSE,0,95,0,3,7,5
732,FALSE,TRUE,1.66667,6,4,FALSE,FALSE,0,100,0,3,7,5
733,FALSE,TRUE,1.73913,18,4,FALSE,FALSE,0,103,0,3,7,5
734,FALSE,TRUE,1.6,50,4,FALSE,FALSE,0,71,0,4,7,5
735,FALSE,TRUE,1.78571,29,4,FALSE,FALSE,0,60,0,3,7,5
736,FALSE,TRUE,1.78571,140,4,FALSE,FALSE,0,43,0,3,7,5
737,FALSE,TRUE,1.73913,17,4,FALSE,FALSE,0,122,0,3,7,5
738,FALSE,TRUE,0.75,27,4,FALSE,FALSE,0,97,0,3,7,5
739,FALSE,TRUE,1.3,79,4,FALSE,FALSE,0,53,0,3,7,5
740,FALSE,TRUE,1.33333,23,4,FALSE,FALSE,0,54,0,3,7,5
741,FALSE,TRUE,1,15,4,FALSE,FALSE,0,95,0,4,7,5
742,FALSE,TRUE,1.33333,14,4,FALSE,FALSE,0,110,0,3,7,5
743,FALSE,TRUE,1.33333,33,4,FALSE,FALSE,0,76,0,3,7,5
744,FALSE,TRUE,1.76667,97,4,FALSE,FALSE,0,53,0,3,7,5
745,FALSE,TRUE,1,138,4,FALSE,FALSE,0,61,0,3,7,5
746,FALSE,TRUE,1.31579,11,4,FALSE,FALSE,0,107,0,3,7,5
747,FALSE,TRUE,1.76667,20,4,FALSE,FALSE,0,95,0,3,7,5
748,FALSE,TRUE,0.755556,27,4,FALSE,FALSE,0,48,0,3,7,5
749,FALSE,TRUE,1.76667,404,9,FALSE,FALSE,0,4242,6,4,7,5
750,FALSE,TRUE,1.31579,16,4,FALSE,FALSE,0,103,0,3,7,5
751,FALSE,TRUE,1.78571,23,4,FALSE,FALSE,0,55,0,3,7,5
752,FALSE,TRUE,1,8,4,FALSE,FALSE,0,149,0,3,7,5
753,FALSE,TRUE,1.33333,62,4,FALSE,FALSE,0,51,0,3,7,5
754,FALSE,TRUE,1.25,35,4,FALSE,FALSE,0,54,0,3,7,5
755,FALSE,TRUE,1.33333,69,4,FALSE,FALSE,0,43,0,3,7,5
756,FALSE,TRUE,1.76667,372,9,FALSE,FALSE,0,4230,6,4,7,5
757,FALSE,TRUE,1.33333,23,4,FALSE,FALSE,0,58,0,3,7,5
758,FALSE,TRUE,1.78571,45,4,FALSE,FALSE,0,64,0,1,7,5
759,FALSE,TRUE,0.555556,36,4,FALSE,FALSE,0,59,0,1,7,5
760,FALSE,TRUE,1,15,4,FALSE,FALSE,0,97,0,1,7,5
761,FALSE,TRUE,1.76667,47,4,FALSE,FALSE,0,45,0,1,7,5
762,FALSE,TRUE,1.31579,32,4,FALSE,FALSE,0,94,0,3,7,5
763,FALSE,TRUE,1.78788,56,4,FALSE,FALSE,0,60,0,3,7,5
764,FALSE,TRUE,0.6,15,4,FALSE,FALSE,0,86,0,3,7,5
765,FALSE,TRUE,1.33333,17,4,FALSE,FALSE,0,111,0,3,7,5
766,FALSE,TRUE,0.755556,21,4,FALSE,FALSE,0,103,0,3,7,5
767,FALSE,TRUE,0.75,12,4,FALSE,FALSE,0,93,0,3,7,5
768,FALSE,TRUE,1.78571,13,4,FALSE,FALSE,0,98,0,3,7,5
769,FALSE,TRUE,1.33333,13,4,FALSE,FALSE,0,89,0,3,7,5
770,FALSE,TRUE,0.755556,9,4,FALSE,FALSE,0,118,0,3,7,5
771,FALSE,TRUE,1.33333,28,4,FALSE,FALSE,0,48,0,1,7,5
772,FALSE,TRUE,1.33333,11,4,FALSE,FALSE,0,90,0,3,7,5
773,FALSE,TRUE,1.78571,44,4,FALSE,FALSE,0,62,0,3,7,5
774,FALSE,TRUE,1.78571,22,4,FALSE,FALSE,0,69,0,3,7,5
775,FALSE,TRUE,1.33333,36,4,FALSE,FALSE,0,49,0,3,7,5
776,FALSE,TRUE,0.555556,18,4,FALSE,FALSE,0,108,0,3,7,5
777,FALSE,TRUE,1.33333,51,4,FALSE,FALSE,0,55,0,3,7,5
778,FALSE,TRUE,1.33333,101,4,FALSE,FALSE,0,78,0,3,7,5
779,FALSE,TRUE,0.555556,68,4,FALSE,FALSE,0,45,0,3,7,5
780,FALSE,TRUE,1.33333,22,4,FALSE,FALSE,0,68,0,3,7,5
781,FALSE,TRUE,0.75,24,4,FALSE,FALSE,0,53,0,3,7,5
782,FALSE,TRUE,1.76667,262,9,FALSE,FALSE,0,4248,6,4,7,5
783,FALSE,TRUE,1.78571,23,4,FALSE,FALSE,0,43,0,1,7,5
784,FALSE,TRUE,1.73913,45,4,FALSE,FALSE,0,45,0,3,7,5
785,FALSE,TRUE,1.77778,42,4,FALSE,FALSE,0,49,0,4,7,5
786,FALSE,TRUE,0.577778,23,4,FALSE,FALSE,0,52,0,3,7,5
787,FALSE,TRUE,1.33333,5,4,FALSE,FALSE,0,153,0,4,7,5
788,FALSE,TRUE,1.33333,110,4,FALSE,FALSE,0,44,0,3,7,5
789,FALSE,TRUE,1.76667,80,4,FALSE,FALSE,0,49,0,4,7,5
790,FALSE,TRUE,1.76667,340,9,FALSE,FALSE,0,4192,6,4,7,5
791,FALSE,TRUE,1.33333,51,4,FALSE,FALSE,0,60,0,3,7,5
792,FALSE,TRUE,1.33333,28,4,FALSE,FALSE,0,54,0,3,7,5
793,FALSE,TRUE,1.33333,25,4,FALSE,FALSE,0,45,0,3,7,5
794,FALSE,TRUE,1.33333,39,4,FALSE,FALSE,0,48,0,1,7,5
795,FALSE,TRUE,1.77778,27,4,FALSE,FALSE,0,53,0,1,7,5
796,FALSE,TRUE,1.33333,38,4,FALSE,FALSE,0,61,0,1,7,5
797,FALSE,TRUE,0.755556,55,4,FALSE,FALSE,0,42,0,1,7,5
798,FALSE,TRUE,1.76667,55,4,FALSE,FALSE,0,61,0,3,7,5
799,FALSE,TRUE,1.31579,187,4,FALSE,FALSE,0,47,0,3,7,5
800,FALSE,TRUE,1.76667,105,4,FALSE,FALSE,0,42,0,4,7,5
801,FALSE,TRUE,1.22222,116,4,FALSE,FALSE,0,51,0,3,7,5
802,FALSE,TRUE,1.2,51,4,FALSE,FALSE,0,51,0,3,7,5
803,FALSE,TRUE,1.33333,26,4,FALSE,FALSE,0,81,0,3,7,5
804,FALSE,TRUE,1.33333,49,4,FALSE,FALSE,0,87,0,3,7,5
805,FALSE,TRUE,1.77778,50,4,FALSE,FALSE,0,53,0,4,7,5
806,FALSE,TRUE,1.33333,35,4,FALSE,FALSE,0,54,0,3,7,5
807,FALSE,TRUE,1.51515,18,4,FALSE,FALSE,0,116,0,3,7,5
808,FALSE,TRUE,1.33333,49,4,FALSE,FALSE,0,55,0,3,7,5
809,FALSE,TRUE,1.76667,219,9,FALSE,FALSE,0,3601,6,4,7,5
810,FALSE,TRUE,1.76667,241,9,FALSE,FALSE,0,958,6,4,7,5
811,FALSE,TRUE,1.76667,247,9,FALSE,FALSE,0,933,6,4,7,5
812,FALSE,TRUE,1.76667,253,9,FALSE,FALSE,0,874,6,4,7,5
813,FALSE,TRUE,1.76667,223,9,FALSE,FALSE,0,990,6,4,7,5
814,FALSE,TRUE,1.76667,232,9,FALSE,FALSE,0,1123,6,4,7,5
815,FALSE,TRUE,1.76667,308,9,FALSE,FALSE,0,4383,5,4,7,5
816,FALSE,TRUE,1.76667,202,9,FALSE,FALSE,0,4441,5,4,7,5
817,FALSE,TRUE,1.76667,207,9,FALSE,FALSE,0,4414,5,4,7,5
818,FALSE,TRUE,1.76667,282,9,FALSE,FALSE,0,5011,5,4,7,5
819,FALSE,TRUE,1.76667,244,9,FALSE,FALSE,0,4448,5,4,7,5
820,FALSE,TRUE,1.76667,302,9,FALSE,FALSE,0,1446,5,4,7,5
821,FALSE,TRUE,1.76667,295,9,FALSE,FALSE,0,1554,5,4,7,5
822,FALSE,TRUE,1.76667,228,9,FALSE,FALSE,0,1524,5,4,7,5
823,FALSE,TRUE,1.76667,219,9,FALSE,FALSE,0,1819,5,4,7,5
824,FALSE,TRUE,1.76667,315,9,FALSE,FALSE,0,3963,8,4,7,5
825,FALSE,TRUE,1.76667,201,9,FALSE,FALSE,0,3925,8,4,7,5
826,FALSE,TRUE,1.76667,154,9,FALSE,FALSE,0,3962,8,4,7,5
827,FALSE,TRUE,1.76667,199,9,FALSE,FALSE,0,3884,8,4,7,5
828,FALSE,TRUE,1.76667,208,9,FALSE,FALSE,0,3897,8,4,7,5
829,FALSE,TRUE,1.76667,195,9,FALSE,FALSE,0,1113,8,4,7,5
830,FALSE,TRUE,1.76667,281,9,FALSE,FALSE,0,1165,8,4,7,5
831,FALSE,TRUE,1.76667,254,9,FALSE,FALSE,0,1074,8,4,7,5
832,FALSE,TRUE,1.76667,179,9,FALSE,FALSE,0,1159,8,4,7,5
833,FALSE,TRUE,1.76667,200,9,FALSE,FALSE,0,1345,8,4,7,5
834,FALSE,TRUE,1.77778,150,2,TRUE,TRUE,1,1816,2,5,7,5
835,FALSE,TRUE,1.76667,220,9,FALSE,FALSE,0,3923,10,4,7,5
836,FALSE,TRUE,1.76667,123,9,FALSE,FALSE,0,3664,10,4,7,5
837,FALSE,TRUE,1.76667,310,9,FALSE,FALSE,0,3767,10,4,7,5
838,FALSE,TRUE,1.77778,155,4,FALSE,FALSE,0,76,0,4,7,5
839,FALSE,TRUE,1.32258,163,4,FALSE,FALSE,0,100,0,3,7,5
840,FALSE,TRUE,1.77273,248,4,FALSE,FALSE,0,112,0,3,7,5
841,FALSE,TRUE,1.31579,86,4,FALSE,FALSE,0,101,0,3,7,5
842,FALSE,TRUE,1.77778,209,4,FALSE,FALSE,0,74,0,4,7,5
843,FALSE,TRUE,1.76667,185,9,FALSE,FALSE,0,3710,10,4,7,5
844,FALSE,TRUE,1.76667,229,9,FALSE,FALSE,0,3670,10,4,7,5
845,FALSE,TRUE,0.755556,15,4,FALSE,FALSE,0,168,0,3,7,5
846,FALSE,TRUE,1.31579,157,4,FALSE,FALSE,0,57,0,3,7,5
847,FALSE,TRUE,1.78571,70,4,FALSE,FALSE,0,112,0,3,7,5
848,FALSE,TRUE,0.555556,148,4,FALSE,FALSE,0,80,0,3,7,5
849,FALSE,TRUE,1.78571,407,4,FALSE,FALSE,0,87,0,3,7,5
850,FALSE,TRUE,1.22222,34,4,FALSE,FALSE,0,99,0,1,7,5
851,FALSE,TRUE,1,28,4,FALSE,FALSE,0,177,0,1,7,5
852,FALSE,TRUE,1.76667,188,9,FALSE,FALSE,0,1245,10,4,7,5
853,FALSE,TRUE,0.755556,31,4,FALSE,FALSE,0,96,0,3,7,5
854,FALSE,TRUE,0.555556,28,4,FALSE,FALSE,0,82,0,3,7,5
855,FALSE,TRUE,1.29412,584,4,FALSE,FALSE,0,111,0,3,7,5
856,FALSE,TRUE,1.33333,222,4,FALSE,FALSE,0,74,0,3,7,5
857,FALSE,TRUE,1.76667,3,4,FALSE,FALSE,0,156,0,4,7,5
858,FALSE,TRUE,0.555556,105,4,FALSE,FALSE,0,79,0,3,7,5
859,FALSE,TRUE,0.55,21,4,FALSE,FALSE,0,160,0,4,7,5
860,FALSE,TRUE,0.566667,21,4,FALSE,FALSE,0,174,0,4,7,5
861,FALSE,TRUE,1.78571,198,4,FALSE,FALSE,0,83,0,3,7,5
862,FALSE,TRUE,0.555556,87,4,FALSE,FALSE,0,107,0,3,7,5
863,FALSE,TRUE,0.555556,13,4,FALSE,FALSE,0,134,0,3,7,5
864,FALSE,TRUE,1.76667,245,9,FALSE,FALSE,0,1271,10,4,7,5
865,FALSE,TRUE,1.33333,24,4,FALSE,FALSE,0,98,0,3,7,5
866,FALSE,TRUE,1.31579,58,4,FALSE,FALSE,0,80,0,3,7,5
867,FALSE,TRUE,1.33333,100,4,FALSE,FALSE,0,114,0,3,7,5
868,FALSE,TRUE,1.77778,98,4,FALSE,FALSE,0,98,0,4,7,5
869,FALSE,TRUE,0.55,56,4,FALSE,FALSE,0,83,0,4,7,5
870,FALSE,TRUE,0.755556,75,4,FALSE,FALSE,0,85,0,3,7,5
871,FALSE,TRUE,1.29412,79,4,FALSE,FALSE,0,128,0,3,7,5
872,FALSE,TRUE,0.555556,51,4,FALSE,FALSE,0,108,0,3,7,5
873,FALSE,TRUE,1.51429,54,4,FALSE,FALSE,0,120,0,3,7,5
874,FALSE,TRUE,1.76667,140,4,FALSE,FALSE,0,79,0,4,7,5
875,FALSE,TRUE,0.666667,143,4,FALSE,FALSE,0,77,0,3,7,5
876,FALSE,TRUE,0.555556,31,4,FALSE,FALSE,0,111,0,3,7,5
877,FALSE,TRUE,0.566667,21,4,FALSE,FALSE,0,162,0,4,7,5
878,FALSE,TRUE,1.78571,50,4,FALSE,FALSE,0,69,0,3,7,5
879,FALSE,TRUE,1.77778,81,4,FALSE,FALSE,0,82,0,4,7,5
880,FALSE,TRUE,0.75,55,4,FALSE,FALSE,0,109,0,3,7,5
881,FALSE,TRUE,1.77778,25,4,FALSE,FALSE,0,97,0,4,7,5
882,FALSE,TRUE,1.77778,25,4,FALSE,FALSE,0,96,0,4,7,5
883,FALSE,TRUE,0.666667,76,4,FALSE,FALSE,0,80,0,4,7,5
884,FALSE,TRUE,0.555556,22,4,FALSE,FALSE,0,99,0,3,7,5
885,FALSE,TRUE,1.31579,49,4,FALSE,FALSE,0,82,0,3,7,5
886,FALSE,TRUE,1.31579,135,4,FALSE,FALSE,0,81,0,3,7,5
887,FALSE,TRUE,1.77778,51,4,FALSE,FALSE,0,87,0,4,7,5
888,FALSE,TRUE,1.33333,163,4,FALSE,FALSE,0,75,0,3,7,5
889,FALSE,TRUE,1.76667,215,9,FALSE,FALSE,0,1303,10,4,7,5
890,FALSE,TRUE,0.555556,171,4,FALSE,FALSE,0,84,0,3,7,5
891,FALSE,TRUE,1,42,4,FALSE,FALSE,0,90,0,1,7,5
892,FALSE,TRUE,0.683333,58,4,FALSE,FALSE,0,86,0,4,7,5
893,FALSE,TRUE,1.34483,175,4,FALSE,FALSE,0,85,0,3,7,5
894,FALSE,TRUE,1.33333,157,4,FALSE,FALSE,0,83,0,3,7,5
895,FALSE,TRUE,1.33333,248,4,FALSE,FALSE,0,94,0,3,7,5
896,FALSE,TRUE,1.76667,255,9,FALSE,FALSE,0,1342,10,4,7,5
897,FALSE,TRUE,1.77273,305,4,FALSE,FALSE,0,117,0,3,7,5
898,FALSE,TRUE,1.76667,307,9,FALSE,FALSE,0,1579,10,4,7,5
899,FALSE,TRUE,1.78571,11,4,FALSE,FALSE,0,152,0,3,7,5
900,FALSE,TRUE,1.6,17,4,FALSE,FALSE,0,141,0,3,7,5
901,FALSE,TRUE,0.555556,23,4,FALSE,FALSE,0,148,0,3,7,5
902,FALSE,TRUE,0.55,134,4,FALSE,FALSE,0,80,0,4,7,5
903,FALSE,TRUE,0.566667,17,4,FALSE,FALSE,0,155,0,4,7,5
904,FALSE,TRUE,0.555556,97,4,FALSE,FALSE,0,76,0,3,7,5
905,FALSE,TRUE,1.32432,76,4,FALSE,FALSE,0,82,0,3,7,5
906,FALSE,TRUE,0.555556,34,4,FALSE,FALSE,0,97,0,3,7,5
907,FALSE,TRUE,1.33333,133,4,FALSE,FALSE,0,78,0,3,7,5
908,FALSE,TRUE,1.76471,11,4,FALSE,FALSE,0,185,0,3,7,5
909,FALSE,TRUE,1.76667,306,9,FALSE,FALSE,0,4294,9,4,7,5
910,FALSE,TRUE,1.31818,569,4,TRUE,FALSE,0,102,0,1,7,5
911,FALSE,TRUE,1.31579,214,4,TRUE,FALSE,0,146,0,3,7,5
912,FALSE,TRUE,1.33333,252,4,TRUE,FALSE,0,136,0,3,7,5
913,FALSE,TRUE,1.78571,334,4,TRUE,FALSE,0,120,0,3,7,5
914,FALSE,TRUE,1.83333,513,4,TRUE,FALSE,0,90,0,3,7,5
915,FALSE,TRUE,1.31579,58,4,TRUE,FALSE,0,91,0,3,7,5
916,FALSE,TRUE,1.76667,297,9,FALSE,FALSE,0,4254,9,4,7,5
917,FALSE,TRUE,0.777778,207,4,TRUE,FALSE,0,125,0,3,7,5
918,FALSE,TRUE,1.76667,211,9,FALSE,FALSE,0,4252,9,4,7,5
919,FALSE,TRUE,1.78571,88,4,TRUE,FALSE,0,90,0,3,7,5
920,FALSE,TRUE,0.555556,138,4,TRUE,FALSE,0,98,0,3,7,5
921,FALSE,TRUE,1.47059,175,4,TRUE,FALSE,0,90,0,3,7,5
922,FALSE,TRUE,0.555556,72,4,TRUE,FALSE,0,78,0,3,7,5
923,FALSE,TRUE,1.78571,47,4,TRUE,FALSE,0,102,0,3,7,5
924,FALSE,TRUE,1.33333,102,4,TRUE,FALSE,0,95,0,3,7,5
925,FALSE,TRUE,1.76271,6,4,TRUE,FALSE,0,178,0,1,7,5
926,FALSE,TRUE,1.76923,75,4,TRUE,FALSE,0,98,0,1,7,5
927,FALSE,TRUE,1.325,291,4,TRUE,FALSE,0,92,0,1,7,5
928,FALSE,TRUE,1.76667,215,9,FALSE,FALSE,0,4234,9,4,7,5
929,FALSE,TRUE,1.77778,142,4,TRUE,FALSE,0,82,0,4,7,5
930,FALSE,TRUE,2.35294,73,4,TRUE,FALSE,0,110,0,4,7,5
931,FALSE,TRUE,0.555556,136,4,TRUE,FALSE,0,110,0,3,7,5
932,FALSE,TRUE,1.76667,259,9,FALSE,FALSE,0,3608,9,4,7,5
933,FALSE,TRUE,1.76667,198,9,FALSE,FALSE,0,1329,9,4,7,5
934,FALSE,TRUE,1.76667,23,4,TRUE,FALSE,0,126,0,4,7,5
935,FALSE,TRUE,1,7,4,TRUE,FALSE,0,214,0,1,7,5
936,FALSE,TRUE,1.77778,137,4,TRUE,FALSE,0,139,0,4,7,5
937,FALSE,TRUE,1.78571,276,4,TRUE,FALSE,0,88,0,3,7,5
938,FALSE,TRUE,1.51515,84,4,TRUE,FALSE,0,96,0,3,7,5
939,FALSE,TRUE,1.33333,24,4,TRUE,FALSE,0,113,0,4,7,5
940,FALSE,TRUE,1.76667,357,9,FALSE,FALSE,0,1281,9,4,7,5
941,FALSE,TRUE,0.75,7,4,TRUE,FALSE,0,253,0,1,7,5
942,FALSE,TRUE,0.666667,90,4,TRUE,FALSE,0,90,0,4,7,5
943,FALSE,TRUE,1.31579,48,4,TRUE,FALSE,0,95,0,3,7,5
944,FALSE,TRUE,1.76667,20,4,TRUE,FALSE,0,187,0,4,7,5
945,FALSE,TRUE,1.76667,279,9,FALSE,FALSE,0,1276,9,4,7,5
946,FALSE,TRUE,1.77778,91,4,TRUE,FALSE,0,223,0,4,7,5
947,FALSE,TRUE,2.38095,218,4,TRUE,FALSE,0,107,0,3,7,5
948,FALSE,TRUE,1.78571,65,4,TRUE,FALSE,0,85,0,3,7,5
949,FALSE,TRUE,1.76667,210,9,FALSE,FALSE,0,1326,9,4,7,5
950,FALSE,TRUE,1.51111,73,4,TRUE,FALSE,0,90,0,4,7,5
951,FALSE,TRUE,1.78571,124,4,TRUE,FALSE,0,105,0,3,7,5
952,FALSE,TRUE,1.77778,119,2,TRUE,FALSE,0,59,7,1,7,5
953,FALSE,TRUE,1.77778,9,4,TRUE,FALSE,0,220,0,4,7,5
954,FALSE,TRUE,1.73913,222,4,TRUE,FALSE,0,99,0,3,7,5
955,FALSE,TRUE,1.73913,537,4,TRUE,FALSE,0,91,0,3,7,5
956,FALSE,TRUE,1.25,215,4,TRUE,FALSE,0,97,0,1,7,5
957,FALSE,TRUE,1.78571,50,4,TRUE,FALSE,0,94,0,1,7,5
958,FALSE,TRUE,0.8,52,4,TRUE,FALSE,0,96,0,3,7,5
959,FALSE,TRUE,1,15,4,TRUE,FALSE,0,193,0,3,7,5
960,FALSE,TRUE,1.77778,112,2,TRUE,FALSE,0,30,8,5,7,5
961,FALSE,TRUE,1.76667,446,9,FALSE,FALSE,0,1801,9,4,7,5
962,FALSE,TRUE,1.78571,276,4,TRUE,FALSE,0,89,0,3,7,5
963,FALSE,TRUE,1.78571,198,4,TRUE,FALSE,0,76,0,3,7,5
964,FALSE,TRUE,0.755556,29,4,TRUE,FALSE,0,107,0,3,7,5
965,FALSE,TRUE,0.555556,15,4,TRUE,FALSE,0,187,0,3,7,5
966,FALSE,TRUE,0.75,34,4,TRUE,FALSE,0,136,0,3,7,5
967,FALSE,TRUE,0.555556,42,4,TRUE,FALSE,0,170,0,3,7,5
968,FALSE,TRUE,1.3125,233,4,TRUE,FALSE,0,121,0,3,7,5
